5024,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5027,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5041,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5044,①熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5056,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5064,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5075,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5131,①康熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5142,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5145,①熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5148,秋收起义过程中毛泽东提出了“枪杆子里出政权的著名论断”
5166,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5170,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5197,①康熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5246,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5264,1927年8月7日南昌起义打响了武装反抗国民党反动派的第一枪标志着中国共产党建军的开始
5276,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5300,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5321,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5391,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5422,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5430,下图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5491,①康熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5505,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5534,下图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5535,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5556,下图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5595,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5598,某同学选择“康熙赐封班禅为班禅额尔德尼”、“乾隆平定大小和卓叛乱”作为自己研究性学习的素材由此推断他研究的主题是“清朝统一多民族国家的巩固”
5716,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
5717,南昌起义、秋收起义、井冈山会师是中国共产党独立领导武装斗争创建革命军队的开始拉开了中国革命从城市转向农村建立农村革命根据地的开始
5719,下图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5876,①康熙二十二年(1683)清政府派施琅收复了台湾①1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5929,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5938,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
5944,下图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
5949,熙二十二年(1683)清政府派施琅收复了台湾1684年清朝在台湾设立台湾府隶属福建省③台湾府的设置加强了台湾同祖国内地的联系巩固了祖国的东南海防上述叙述中包含了史实与史评两部分其中序号③的内容属于史评
5955,秋收起义十分顺利在毛泽东的领导下最终取得了胜利
5978,北宋时期我国出现了世界上最早的纸币其根本原因是铸造货币的金属紧缺
