5254,andstrong$$$tall
5357,Iguess empty would be the best way to describe a feeling of. (lonely; loneliness)$$$loneliness
5358,Two months agoIstudied in the US as an exchange student. It was the best two months of mylife. (entire; entirely)$$$entire
5408,"Hello, my name is JackThere arepeople in my family, my father, my mother, my sister and IMy father is.He works in a hospital and helps sick people.My mother is a vetShe helps.They go to work.I want to be an artist in the future because I likevery much$$$CDBEA"
5557,It snowed and all became white. We rushed out to make snow men or to have snowball fights.(indoors; outdoors)$$$outdoors
5584,Iam afraidIwith you.Ihave a different opinion. (agree; disagree)$$$disagree
5739,Theretwo balls under the table.A beB isC areD am$$$C
5969,The dirt road becameas it baked under the summer sun. (dust; dusty)$$$dusty
6024,My mother(allow) to have a close look at this valuable photo$$$is/was allowed
6030,was the golden anniversary of nationhood$$$which
6034,Time：At 7：00 onevening$$$Friday
6109,playing$$$football
6119,"My favourite TV programme (节目) is Two Stupid Dogs. I like drawing,I don’t like painting$$$but"
6151,My favourite band (乐队) is Arctic Monkeys and my favourite singerJoss Stone$$$is
6175,At least twothirds of the class(has; have) bad colds$$$have
6180,"Do you often play sports in the morning?No, Iit in the evening.A doB am doingC doesD will do$$$A"
6183,He has lost all his friends as a result of his foolish. (behave;behaviour)$$$behaviour
6255,Phone：724﹣$$$5936
6276,I’ve got a dogtwo cats. My dog’s called Robbie and my cats are Enis and Ringo$$$and
6296,It is very nice of you to be so. (considerate; consideration)$$$considerate
6331,I want you tome closely while I am doing the experiment.(observe; observation)$$$observe
6335,I can speak EnglishI can’t write.A andB orC soD but$$$D
6367,I’m the school football team$$$in
6393,"My interests football, animals and music$$$are"
6406,"Nancy, can you play tennis with me now?Sorry, I. I have to do my homework first.A don’tB can’tC doD can$$$B"
6440,I to Newport High School$$$go
6471,Place：In his$$$house
6477,I like MTV and cartoon films$$$watching
6503,Bob is a student.favorite subject is English. A HisB HerC OurD Their$$$A
6520,do you usually watch TV? On weekends.A WhyB WhereC WhatD When$$$D
6541,Phone：724﹣$$$5936
6545,Thegovernment(is; are) discussing the plan$$$are
6559,Tom's mistake caused a lot of(necessary) work in the team$$$unnecessary
6570,"The first official celebrationsin 1917,$$$took place"
6595,Hemany young people to take up the sport.(inspired; inspiration)$$$inspired
6624,"Mary a Chinese dictionary?No, she doesn’t.A Does, hasB Does, haveC Do, hasD Do, have$$$B"
6625,We have history and PETuesday afternoon.A inB atC onD of$$$C
6663,Total cost (累计花销): $$$$3
6669,Thepolice(is; are) looking for the thief$$$are
6682,I liketo music and watching TV$$$listening
6689,Histeacher$$$Chinese
6724,The mainagainst smoking is that it's bad for your health.(argue;argument)$$$argument
6736,What to drink: $$$orange
6753,"For most of the learners, the(change) are gradual and require efforts$$$changes"
6760,"Dear Penfriend,Hi! My name’s Megan Hall. I.thirteen years old, and I am from Newport in Essex$$$am"
6762,The audience(is; are) satisfied with the performance$$$have
6800,"Still, the elderly man kept(ride)$$$riding"
6823,How long to use:hour(s)$$$2
6840,Please writeme!Megan$$$to
6848,Place：In his$$$house
6874,My family(is; are) all good at playing table tennis$$$are
6916,There are festivals and events all across the country$$$day and night
6933, is harmful to your health$$$Smoking
6935,His favorite color$$$green
6958,"They include, fireworks displays and music concerts$$$parades"
6962,Reading$$$books
6976,Activity：A dinner$$$party
7007,"Most importantly, some(study) show that school uniforms make students perform better in school$$$studies"
7031,"B篇One morning I went fishing in a riversuddenly there came a cry: “Help!” I looked around and saw a boy struggling in the river. Throwing the fishing pole, I jumped into the river and swam(quick) towards the boy. Then I took the boy to a nearby hospital. After the boy was saved, his mother gave me a thousand thanks. Back to my fishing place, I found my fishing pole floating on the water.my surprise, there was a big fish on the hook.24 One morning I went fishing in a riversuddenly there came a cry: “Help!”$$$when/and"
7039,"Hello! Im Kate. I am a 16yearold girl. Iwant to write something​​my mobilephone. I got it from my parents as my 14th birthdaygift​​years ago. I like it very much.Thereisa calculator(计算器)initso I sometimes use it at school. And I can use my mobilephone to connect to the Internet and (73)​​through the news or read emails on my computer.Isn’t it fantastic?    Last year I went ona​​withmyfriend. We went bicycling​​theweather wasn't good.It was cold and windy. Later,it started to rain and it got dark.​​myfriend fell off her bike and hurt her leg badly.She couldn’t stand the pain(疼痛) so she beganto​​.At first,I didn't know​​to do but then I thought of my phone. It was inmy bag and I telephoned for help. After fifteenminutes a doctor arrived.Sometimes students are not​​to havea mobile phone. The reason is that studentsoftenspend too much time playing games on the phone.However, I’m different.I’m not crazy about my mobile phone. Instead, I just consider it​​tool in my daily life. And I think everyone should use their mobile phone wisely$$$abouttwolooktripbutSuddenlycrywhatalloweda"
7045,Smoking is(harm) to everyone$$$harmful
7054,James and Helen(live) in Beijing two years ago$$$lived
7062," I should exercise more(so, but, because) I am not very strong$$$because"
7064,"With enough medical care, he soon rfrom his illness$$$recovered"
7069,形式：be+动词过去分词1.一般现在时: am/ is/ are + 过去分词The room(clean) daily.2.一般过去时：was/ were+ 过去分词The old furniture(replace) last year.3.现在进行时：is/ are being+ 过去分词The book(write) now.4.过去进行时：was/ were being+ 过去分词Around this time last year the bridge(rebuild).5.现在完成时：have/has been+ 过去分词A lot of areas along the Yellow River(destroy) by erosion of the land.6.过去完成时：had been+ 过去分词The hotel(book) before.7.can：can be+ 过去分词It can easily(do).8.be going to：am/ is/ are going to be+过去分词The trip(cancel).一般将来时：will be+过去分词The book(publish) next year.过去将来时：would be +过去分词She said the old furniture(remove)$$$is cleanedwas replacedis being writtenwas being rebuilthave been destroyedhad been bookedbe doneis going to be concelledwill be publishedwould be removed
