7002,"请写出至少4个表示兴趣的词汇*An example is given：music$$$chess, sports(baseball, football, tennis, volleyball, running), languages, art等"
7016,"观察图片写出词汇或短语*An example is given：Father：sports$$$Father: sports, Mother: films, Grandma: pets, Sister: pop music等"
7026,"请写出至少5个表示活动的词汇这些活动需要团队合作*An example is given：playing football$$$acting in a play, doing a class project, playing basketball, playing a musical instrument at a concert等"
7034,"请写出至少4个能描绘动物特点的形容词*An example is given：lovely$$$lovely, cute, ugly, tall, dangerous, strong, big等"
7055,"请写出至少5个与科技有关的词汇*An example is given:smartphone$$$keyboard, robot, electronic music, computer, mouse等"
7057,"请写出至少4个你知道的动物名称*An example is given:monkeys$$$cows, ducks, elephants, hens,monkeys, tigers, camels, zebras, giraffes, lions, bears,dolphins, kangaroos等"
7099,朗读下面的句子1) Jenny's room is small but tidy.2) There is a kite behind the door.3) The shoes are under the bed.4) There is a small park near my home.5) Jane often runs in the park in the morning.6) There isn't a big supermarket near my home$$$略
7102,"请写出至少 5个词汇表示人们进行科学探索的领域及方法*An example is given：space$$$chemistry, physics, electricity, health, do experiments, observe, research等"
7116,"请写出至少4个词汇表示你日常要做的事情*An example is given：brushing teeth$$$doing exercise, getting up, taking a shower, washing face, having breakfast/lunch/dinner, going to school, having classes, doing homework, making bed, going to bed, doing the dishes, tiding up等"
7138,"请写出至少5个表示活动的词汇这些活动需要团队合作*An example is given：playing football$$$acting in a play, doing a class project, playing basketball, playing a musical instrument at a concert等"
7164,"请写出至少5个和太空遨游有关的词汇*An example is given：spaceship$$$astronaut, space station, spacecraft, circle, land等"
7170,"请你想一想并写出至少5个描绘电视或影视节节目的词语*An example is given：interesting$$$interesting boringnoisy, exciting, funny等"
7172,"旅行中人们能做什么？旅行能给人们带来什么好处？请你想一想并写出至少5个相关的单词或短语*An example is given：enjoyingbeautiful places$$$enjoyingbeautiful places, tastinglocalfood, meeting different people, learning history, relaxing oneself等"
7190,"请写出至少4个表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7209,"请你想一想并写出至少5个描绘电视或影视节节目的词语*An example is given：interesting$$$interesting boringnoisy, exciting, funny等"
7210,"请写出至少5个表示志愿工作的词汇*An example is given：helping the old$$$feeding the hungry, coaching a team, reading to children, raising money for the poor, taking care of animals, planting trees 等"
7221,"你每天在书包里都带哪些学习用品？请写出至少4个相关的词汇*An example is given：Chinese book$$$Chinesebook,Englishdictionary, exercise book, notebook, pencil case等"
7225,"请写出至少 5个词汇表示你生活中的大事记*An example is given：birthday party$$$party at school, special present, Sports Day, vacation, a visit to the museum等"
7238,"观察图片写出词汇或短语*An example is given：Father：sports$$$Father: sports, Mother: films, Grandma: pets, Sister: pop music等"
7239,"请写出至少4个表示家务活的词汇*An example is given:cleaningtheroom$$$dusting the furniture, feeding the dog/fish, putting away the toys, sweeping the floor, takingout the rubbish, washing the dishes, watering the plants等"
7250,"请你想一想并写出至少5个和体育运动相关的词语*An example is given：playing football$$$playing football, running, sports meet, ball games, sports center, a sports team等"
7300,"*An example is given：a chair$$$a chair, amodelplane,a picture, shoes, clothes and socks, books等"
7306,"观察图片写出词汇或短语*An example is given：Father：sports$$$Father: sports, Mother: films, Grandma: pets, Sister: pop music等"
7326,"请写出至少 5个词汇表示你认为具有创造力的工作*An example is given：artist$$$inventor, musician, photographer, writer, painter 等"
7344,"你的房间里都有哪些东西？请写出至少4个相关的词汇*An example is given：a chair$$$a chair, amodelplane,a picture, shoes, clothes and socks, books等"
7350,"请写出至少 5个有关感受的单词或短语*An example is given：excited$$$excited,happy about,sad,angry, upset等"
7356,"请写出至少5个表示活动的词汇这些活动需要团队合作*An example is given:playing football$$$acting in a play, doing a class project, playing basketball, playing a musical instrument at a concert等"
7412,"请写出至少4个表示情感的词汇*An example is given:happy$$$angry, excited, nervous, sad, glad等"
7419,"*An example is given：a chair$$$a chair, amodelplane,a picture, shoes, clothes and socks, books等"
7435,"*An example is given：father$$$mother, daughter, son, sister, brother, grandfather, grandmother, aunt, uncle等"
7448,"请写出至少5个表示运动项目的词汇*An example is given：basketball$$$baseball, football, high jump, long jump, running, skating, swimming,table tennis, tennis, volleyball等"
7492,"请写出至少4个词汇表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7494,"观察图片写出词汇或短语*An example is given：Father：sports$$$Father: sports, Mother: films, Grandma: pets, Sister: pop music等"
7520,"*An example is given：bed$$$chair, desk, drawer, fridge, lamp, sofa, table等"
7535,"你每天在书包里都带哪些学习用品？请写出至少4个相关的词汇*An example is given：Chinese book$$$Chinesebook,Englishdictionary, exercise book, notebook, pencil case等"
7541,"请写出至少4个表示家具的词汇*An example is given：bed$$$chair, desk, drawer, fridge, lamp, sofa, table等"
7571,请写出至少3个有关“英雄”品质的单词或短语*An example is given： brave $$$selfless; devoted; warmhearted; determined; reliable
7580,"请写出至少4个表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7581,"朗读下面的诗歌Mother Is The BestMy mom is really great;She's sweet as she can be;When I need some help, I knowShe's always there for me.Mom loves me all the time.Even when I'm a pest;She always takes good care of me;My mother is the best$$$略"
7591,"请想一想你曾经给别人提供过什么帮助写出至少5个相关的单词或短语*An example is given：lending sb. my bike$$$a singing group, a football team, a class project, dancing club等"
7614,"请写出至少4个表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7617,"请想一想你曾经给别人提供过什么帮助写出至少5个相关的单词或短语*An example is given：lending sb. my bike$$$a singing group, a football team, a class project, dancing club等"
7645,"请写出至少4个表示天气情况的形容词*An example is given:sunny$$$windy, snowy, rainy, cloudy, cold, warm, hot等"
7702,"你在节假日通常都做什么？请写出至少 5个相关活动的词汇*An example is given：Spring Festival$$$having a picnic, watching a film, doing sports, getting together, having a big meal, visiting parks等"
7708,"小学阶段值得回忆的事情有什么呢？请写出至少 5个相关的词汇$$$class picnic, class meeting, sports meeting, New Year’s party, graduation ceremony等"
7709,"请写出至少4个词汇表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7711,"请写出至少4个表示schoolthings的词汇或短语*An example is given：pencil$$$book, dictionary, exercise book, notebook, pen, pencil, pencil case, schoolbag等"
7712,"请写出至少4个词汇表示你日常要做的事情*An example is given：brushing teeth$$$doing exercise, getting up, taking a shower, washing face, having breakfast/lunch/dinner, going to school, having classes, doing homework, making bed, going to bed, doing the dishes, tiding up等"
7728,"请写出至少 5个表示电视节目的词汇*An example is given：cartoon…$$$game show, nature programme, news, sports programme, talk show, magic show,等"
7735,"观察图片写出词汇或短语*An example is given：Father：sports$$$Father: sports, Mother: films, Grandma: pets, Sister: pop music等"
7765,"请写出至少5个表示志愿工作的词汇*An example is given：helping the old$$$feeding the hungry, coaching a team, reading to children, raising money for the poor, taking care of animals, planting trees 等"
7777,"请写出至少4个词汇表示你日常要做的事情*An example is given：brushing teeth$$$doing exercise, getting up, taking a shower, washing face, having breakfast/lunch/dinner, going to school, having classes, doing homework, making bed, going to bed, doing the dishes, tiding up等"
7779,"请写出至少5个和环境保护有关的单词或短语*An example is given：air pollution$$$air pollution, water pollution, planting trees, reusing, recycling rubbish等"
7796,朗读下面的句子$$$略
7811,"你每天在书包里都带哪些学习用品？请写出至少4个相关的词汇*An example is given：Chinese book$$$Chinesebook,Englishdictionary, exercise book, notebook, pencil case等"
7813,"请你想一想并写出至少5个描绘电视或影视节节目的词语*An example is given：interesting$$$interesting boringnoisy, exciting, funny等"
