3002,已知和互为相反数且x－y＋4的平方根是它本身求x、y的值
3009,如图是一个由长方体和圆柱组合而成的几何体.已知长方体的底面是正方形其边长与圆柱底面圆的直径相等圆柱的高与长方体的高也相等.若圆柱底面圆的直径记为a高记为b.现将该几何体露在外面的部分喷上油漆求需要喷漆部分的面积
3016,已知如图6个大小一样的小矩形拼接成一个大的矩形。如果大矩形的周长是16厘米那么小矩形的周长是多少厘米
3018,一艘客轮逆水行驶船上一名乘客掉了一件物品浮在水面上等乘客发现后轮船立即掉头去追已知轮船从掉头到追上共用5分钟问乘客丢失了物品是几分钟后发现的
3021,如图在ABCD中E、F分别是AD、BC的中点AF与EB交于点GCE与DF交于点H.求证：四边形EGFH是平行四边形
3033,一天小明拿到批完的作业他发现一道因式分解的题目老师给他打了一个鲜红的“×”他百思不得其解.他的过程是这样写的：你能帮他分析一下原因吗并帮他改正错误吗
3035,若求x+y的平方根
3044,如图在中点为边中点点为边中点.求证：
3045,在数轴上作出表示的点C1
3047,关于x的方程的解是非负数求正整数m的值
3049,如图E为DF上的一点B为AC上的一点∠1=∠2∠C=∠D.求证：AC∥DF
3065,已知﹣x+1＞﹣y+1试比较5x﹣4与5y﹣4的大小
3078,解方程组
3081,蔬菜种植户经过调查发现：若一种蔬菜加工后出售单价可提高20％但质量只有加工前的90%.现有未加工的这种蔬菜30千克加工后可以比不加工多卖12元这种蔬菜加工前每千克卖多少元
3085,有关部门从甲、乙两个城市所有的自动售货机中分别随机抽取了16台记录下3个月间各自的销售情况（单位：元）：甲：18810435301022627255814183041乙：22313242202748233843123418103423小强用图1表示甲城市16台自动售货机的销售情况。请你仿照小强的方法在图2中将乙城市16台自动售货机的销售情况表示出来.图1图2
3091,一批货物要运往某地货主准备租用汽车运输公司的甲、乙两种货车.已知过去两次租用两种货车的情况如下表：现租用该公司3辆甲种货车及5辆乙种货车刚好一次运完这批货.如果按每吨运费30元问货主应支付运费多少元
3108,如图已知ABCDEF为正六边形证明△ACE为等边三角形
3110,小明说：“在菱形ABCD中△ABC一定为等边三角形。”你认为他说的对吗？如果对请证明；如果不对请举出反例
3111,如图将纸片折叠使点落在三角形的内部求证
3113,已知分别是的整数部分和小数部分求的值
3114,观察下列各等式：…根据你发现的规律猜想：（n为正整数
3118,如图已知四个村庄A、B、C、D。现要在这四个村围成的四边形内建一个抽水站使得到各村铺设的供水管道总长最省请你设计出建站地点并说明理由
3124,用简便方法计算：999×（﹣15
3128,平面直角坐标系上两点求过点两点的直线解析式
3134,座钟的摆针摆动一个来回所需的时间称为一个周期其计算公式为T=其中T表示周期（单位：秒）L表示摆长（单位：米）g=9.8米/秒2。假若一台座钟摆长为0.5米它每摆动一个来回发生一次滴答声那么在1分钟内该座钟大约发出了多少次滴答声（π≈3.14
3140,如图的角平分线和的角平分线交于点求证：
3147,如图在上求作一点使得最小并说明你的理由
3160,解下列方程组
3165,已知一次函数中自变量的取值范围为相应的函数值的范围是求此函数的解析式
3170,已知求的值
3171,如图证明的内角和为180°
3172,已知:如图OA⊥OBC、D是线段AB上的点DE⊥AO于EFC⊥AB于C∠1=∠2求证：OD⊥AB
