4012,通过这次中学生知识竞赛使她的自信心增强了(删去“通过”或“使”)
4022,“暴虐的狂风像是一头妖怪咬牙切齿要把这个小岛撕碎、吞噬”这句话只用了比喻的修辞手法
4032,“牧人驱犊返猎马带禽归”落日的余晖中牧人驱赶着牛羊回家了猎人骑着猎马带着捕获的猎物满载而归牧人好猎人也好诗人的精神境界和陶渊明是否一致
4043,现代汉字中按其构成方式最多的是形声字
4045,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4064,《昆虫记》中法布尔仔细观察食粪虫劳动的过程称这些食粪虫为清道夫
4067,梁山好汉的一个共同特点就是除暴安良、豪侠仗义虽是异姓但亲如兄弟用一个字概括就是“义”
4084,“初唐四杰”是指王昌龄、杨炯、卢照邻、骆宾王这四人
4094,螳螂突出的优点是能够建造十分精美的巢穴
4100,《诗经》是我国最早的一部诗歌总集因收录了诗歌作品300篇又称“诗三百”
4105,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4115,骆驼祥子始终是一个能吃苦耐劳并具有自我牺牲精神的劳动者形象
4121,陶渊明《饮酒（其五）》和王绩《野望》你是否熟悉
4127,“七月流火”这个词适合用在夏去秋来的时候
4135,从燕子呢喃到荷花盛开从蝉鸣噤声到大地沉寂大自然年年如是用心良苦
4139,人生总会有不期而遇的温暖和生生不息的希望不管前方的路有多苦只要走的方向正确不管多么崎岖不平都比站在原地更接近幸福
4142,“冬天到了春天还会远吗？”出自英国诗人雪莱的《西风颂》
4161,“宵”、“桥”“条”这三个字的韵母都是ao
4186,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4191,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4205,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
4210,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
4261,在他不懈的努力之下他自己的学习效率有了很大的改进(将“改进”改为“提高”)
4275,获诺贝尔文学奖的第一位东方作家是泰戈尔我们曾学过他的《金色花》
4284,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
4297,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4300,《范进中举》作者吴敬梓选自长篇讽刺小说《儒林外史》
4307,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4309,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4312,“杜甫终身同情百姓的疾苦”这句话中的“疾”是“疾病”的意思
4334,“相看两不厌只有敬亭山”诗句运用了拟人手法表达了诗人爱山的深厚情感
4335,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4359,毛虫的毒素之源在它的绒毛中
4372,《水浒传》是我国第一部歌颂农民起义的长篇章回体小说小说通过人物不同的人生经历和反抗道路鲜明地体现了“官逼民反”的主题
4377,蚂蚁是顽强的乞丐而辛苦的生产者却是蝉
4378,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
4383,“人间四月天麻城看杜鹃”春夏之交太白岩上的杜鹃花开得正盛落英缤纷红霞耀天
4385,为了防止类似“东方之星”沉船的事故不再发生国务院要求各部门要做好安全生产检查工作(将“不再”改为“再次”)
4389,第二次攻打祝家庄是宋江为救投奔梁山的时迁率兵攻打祝家庄却中了埋伏兵败而归
4391,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4398,陶渊明常以鸟自况形容归田前自己是羁鸟归田形容自己是“归鸟”是那只厌倦了外面奔波劳累傍晚时分终于能归巢的鸟儿你认可吗
4400,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4407,右图是唐朝初年绘制的敦煌壁画描绘了张骞辞别汉武帝踏上出使西域的情景该壁画是“张骞通西域”的直接证据
4420,林冲和鲁达、史进在潘家酒楼吃酒遇到金翠莲父女卖唱乞讨得知他们父女受了郑屠欺负不禁大怒不但慷慨解昂还三拳打死了镇关西
4427,“排队挂号头昏眼花；医生诊断天女散花；药品收费雾里看花；久治不愈药费白花”这则手机短信中“花”的意思都不相同
4436,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4456,老舍原名舒庆春是我国现代著名作家、人民艺术家长篇小说《骆驼祥子》是他的代表作品《在烈日和暴雨下》即选自这部长篇小说
4469,孙犁的小说充满诗情画意因而有诗体小说之称他开创了“荷花淀派”
4496,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4516,祖冲之在世界上第一次把圆周率的数值计算到小数点以后的第七位数字
4543,蜘蛛是一种非常怕冷的动物
4545,“诗中有画”“画中有诗”是苏轼对王维诗歌的评价
4561,对螳螂幼虫来说最具杀伤力的天敌要算是蚂蚁了
