3003,生物工作者为了估计一片山林中雀鸟的数量设计了如下方案：先捕捉100只雀鸟给它们做上标记后放回山林；一段时间后再从中随机捕捉500只其中有标记的雀鸟有5只请你帮助工作人员估计这片山林中雀鸟的数量约为###10000
3005,如图小华为了测量所住楼房的高度他请来同学帮忙测得同一时刻他自己的影长和楼房的影长分别是0.5米和15米已知小华的身高为1.6米那么他所住楼房的高度为###48
3006,我国古代数学家赵爽的“勾股圆方图”是由四个全等的直角三角形与中间的一个小正方形拼成的一个大正方形（如图所示）如果大正方形的面积是13小正方形的面积是1直角三角形的两直角边分别为ab则直角边为###2，3
3007,常用数集及其记法自然数集正整数集整数集有理数集实数集###N\({N}^{*}|{N}{+}\)ZQR
3008,写出一条正方形具备但矩形不具备的性质###例如：正方形四条边长度相等
3010,已知抛物线与y轴的交点为则c###-2
3011,阅读下面材料：数学课上老师提出如下问题：尺规作图：经过已知直线上一点作这条直线的垂线已知：直线AB和AB上一点C求作：AB的垂线使它经过点C小艾的作法如下：如图（1）在直线AB上取一点D使点D与点C不重合以点C为圆心CD长为半径作弧交AB于DE两点；（2）分别以点D和点E为圆心大于长为半径作弧两弧相交于点F；（3）作直线CF所以直线CF就是所求作的垂线老师表扬了小艾的作法是对的请回答：小艾这样作图的依据是###等腰三角形三线合一；两点确定一条直线
3012,如图作一个角等于已知角其尺规作图的原理是###SSS
3013,已知有理数ab满足（1直接写出：a=b=；（2利用以上的结果先化简再求值：###-1，2；
3014,在长方体\(ABCD-{A1}{B1}{C1}{D1}\)中\(AB={A1}A=3\)则二面角\({A1}-BC-A\)的大小为###\(\frac{\pi}{4}\)（或\({45^\circ}\)）
3015,不解方程进行快速判断：下列各方程后面括号内所给的数均是该方程的解满足上述条件的方程编号为###（4）
3019,据气象预报某天的最低气温零下1℃最高气温是18℃则该天的最大温差是℃###19
3020,已知abc是△ABC三边的长且关于x的一元二次方程有两个相等的实数根则三角形的形状是###直角三角形
3022,已知是二元一次方程组的解则2m﹣n###4
3023,某班共29人其中17人喜爱篮球运动12人喜爱乒乓球运动10人对这两项运动都不喜爱则喜爱篮球运动但不喜爱乒乓球运动的人数为###7
3024,=25a2-4b2###5a-2b
3025,使用因式分解进行计算###1000000
3026,抛物线\({y^2}=4x\)上到其焦点的距离为\(1\)的点的个数为###详见答案
3028,如图是的角平分线交于则的度数为###15°
3029,当且仅当\(x=\)时函数\(y=x+\frac{1}{{4x}}(x>0)\)取得最小值###1/2
3031,圆柱的底面半径为1高为2则该圆柱体的表面积为###6π
3032,在平面直角坐标系中二次函数与反比例函数-的图象如图所示若两个函数图象上有三个不同的点其中为常数令则的值为（用含的代数式表示）###-\(\frac{{\rm{1}}}{{\rm{m}}}\)
3036,如图直角三角形纸片ABC∠ACB=90°AC边长为10cm.现从下往上依次裁剪宽为4cm的矩形纸条如果剪得第二张矩形纸条恰好是正方形那么BC的长度是cm###20
3037,如图所示能与∠1构成同位角的角有###3
3039,根据下表所给信息某地在2019年1月第一周的日最高和最低气温如下表温差最大的是日###5
3040,多项式的次数是###3
3046,已知向量a=（1m）b=（21）且a⊥b则m###详见答案
3048,1-1.4的相反数是绝对值是倒数是2.将807000用科学计数法表3.5.609精确到0.01后约是4.\(-\frac{{a}^{2}{b}^{3}c{d}^{2}}{3}\)的系数是次数是2a3bc-3a4b+2abc-1是次项式常数项是4已知：x=1是关于x的方程3(x+k)-1=2(x+3)的解则k=5.到银行存入三年期定期存款已知年利率为3.82%到期后一共取出了1200元若设当初存入了x元则此题可列出方程6.某商品按进价加价25%后定价然后又按8折售出售价为127元若设进价为x元则此题可列方程7.对有理数ab规定运算\(\backsimeq\)的意义是a\(\backsimeq\)b=a-2b则方程1\(\backsimeq\)x=x-2的解是###1.41.4\(-\frac{5}{7}\)8.07\(\times{10}^{5}\)5.61\(-\frac{1}{3}\)854-12\(3.82\%x\times3+x=1200\)\(25\%x\times80\%=127\)x=1
3051,设等差数列\(\left\{{{{\rm{a}}{\rm{n}}}}\right\}\)的前n项和为\({{\rm{S}}{\rm{n}}}\)若\({{\rm{S}}{11}}{\rm{=}}22\)\({{\rm{a}}7}{\rm{=}}1\)则数列\(\left\{{{{\rm{a}}{\rm{n}}}}\right\}\)的公差等于###-1
3052,"写出下列一元二次方程的根（1）\({x}^{2}-5x=0\)（2）\(\left({x+1}\right)\left({x-1}\right)=2\)\(\left({3}\right)\\\left({x-2}\right)^{2}-\left({2x+5}\right)^{2}=0\)\(\left({4}\right)x\left({x-3}\right)=3x-9\)\(\left({5}\right)\left({2x-1}\right)^{2}-2\left({2x-1}\right)=3\)###x=0,x=5\(x=\sqrt{3},\,\,\,x=-\sqrt{3}\)x=-1,x=-7\({x}{1}={x}{2}=3\)x=0,x=2"
3053,一种商品按成本价提高40%后标价再打8折销售售价为240元设这件商品的成本价为元可列方程为###（1+40%）x·80%=240
3054,1.现在规定一种新运算：对于任意实数对（ab）满足a*b=a2﹣2b若3*m=1则m=2.请你认真观察和分析图中数字变化的规律由此得到图中所缺的数字应为?size=960###429
3057,直线L为△ABC的对称轴交BC于点D则AD为三角形的线线线###中线高线角平分线
3058,如果函数\(\left({m-2}\right){x}^\left|{m-1}\right|\)是正比例函数则m###m=0
3059,如图把Rt△ABC放在直角坐标系内其中∠CAB=90°BC=5点A、B的坐标分别为（10）、（40）将△ABC沿x轴向右平移当点A落在直线y=2x﹣6上时线段BC扫过的面积为###16
3060,若关于xy的方程组的解满足则m的值是###m=3
3061,数学课上老师提出问题：任画两条长度不等的线段、利用尺规作图作Rt△ABC使所画线段分别为三角形的一条直角边和斜边.在交流讨论环节小明看到小勇所作之图如下在以下作图步骤中小勇的作图顺序可能是###⑤①③②④
3066,请写出一个解为的二元一次方程组###其他答案正确也可得分
3068,如果汽车向东行驶30千米记作+30千米那么-50千米表示###向西行驶50
3069,如图已知OC、OD是∠AOB内的两条射线OE平分∠AOCOF平分∠BOD.若∠EOF＝α∠COD＝β则∠AOB的度数为.（用含αβ的代数式表示）###2α-β
3070,如果关于的方程的解是那么的值是###4
3071,1.-2.8的相反数的倒数是2.已知|a|=2|b|=6且ab<0则a-b=3.关于x的方程x-1=a与关于x的方程2x+a=3同解则a=4.把每千克a元的糖果x千克和每千克b元的糖果y千克混在一起则混合后的糖果售价是每千克元5.一组按规律排列的数：1357等⋯⋯则第10个数是###\(\frac{5}{14}\)\(\pm8\)\(\frac{1}{3}\)\(\frac{ax+by}{x+y}\)19
3072,1.如图已知点C是线段AD的中点AB=10cmBD=4cm则BC=cm.?size=9602.ab是有理数它们在数轴上的对应点的位置如下图所示：把a-ab-b按照从小到大的顺序排列?size=960###7-b<a<-a<b
3073,方程的解是###4
3074,如图所示将长方形纸片对折为折痕.将点折叠到上其对应点为点折痕为连结则的度数为###30°
3075,如右图已知在中平分于若则的周长为###15
3076,小明学习了等式的性质以后打算自己试着应用等式的性质解方程这是他写的解题步骤：…………………①…………………②…………………③…………………④…………………⑤请你判断小明所写的步骤正确吗？如果出现了错误请你指出他错在###①
3077,甲、乙两车从相距120千米的两地同时出发同向而行甲车5小时追上乙车；如果两车相向而行乙车先出发0.25小时甲车出发0.9小时后相遇两车相遇设甲车的平均速度为x千米/小时乙车的平均速度为y千米/小时根据题意列出方程组是###\(\left\{\begin{gathered}{5x-5y=120}\\{0.9x+1.15y=120}\end{gathered}\right.\)
3079,1所含字母相同并且相同字母的也相同的项叫做同类项2把多项式中的同类项合并成一项叫做合并同类项合并同类项后所得项的系数是合并前各同类项的系数的且字母连同它的指数不变###指数和
