5022,电源两端电压保持不变L是标有“6V36W”的小灯泡它两端的电压和通过的电流关系如图10所示则下列说法中正确的是 A、灯泡两端的电压为4V时，通过它的电流为0.6AB、灯泡灯丝电阻的阻值是固定不变的C、灯泡的额定电压为6V，额定功率为3.6WD、灯泡两端的电压小于6V时，它的实际功率小于3.6W
5023,关于图9所示的甲、乙、丙、丁四个实验下列说法正确的是 A、甲实验说明电流周围存在磁场B、乙实验中，只要导体在磁场中运动，电流计指针就会发生偏转C、利用丙实验的原理可以制作发电机D、丁实验可研究电磁铁磁性强弱与电流大小是否有关
5025,下列说法中正确的是 A、近视眼镜利用了凹透镜对光的发散作用B、平面镜可以改变光的传播方向C、人在靠近平面镜时，他在镜中的像逐渐变大D、电影院放映电影时，电影胶片应位于放映机镜头的2倍焦距以外
5027,下列常见的交通警示语中与惯性有关的是 A、千里之行，安全第一B、雨后路滑，减速慢行C、拒酒千里外，安全万里行D、乘车系好安全带，发生意外防伤害
5029,关于图9所示实验器材下列说法正确的是 A、用①装置测物体质量时，必须将它放置在水平台面上B、用②装置测液体体积时，必须将它放置在水平台面上C、用③装置探究二力平衡条件时，可以不把长木板水平放置D、用④装置依据二力平衡条件测量滑动摩擦力大小时，同木块相连的细线必须与水平放置的长木板平行
5030,关于噪声下列说法中正确的是 A、噪声不是由声源振动产生的B、优美的交响乐有时也会成为噪声C、用手捂紧耳朵可以在人耳处减弱噪声D、学校附近禁止汽车鸣笛可以防止所有噪声的产生
5031,如图15所示足球以初速度v沿着凸凹不平的草地由a滚到db、d两点在同一水平面上则足球 A、在b点的机械能要比d点大B、在c点的重力势能和a点的重力势能相等C、在b、d时的重力势能相等D、在c点的机械能和a点的机械能相等
5032,动圈式话筒和动圈式扬声器是扩音器中的重要组成部分如图为扩音器的工作原理示意图当对着话筒讲话时产生的声波使膜片以及与之相连的线圈1一起振动线圈1在磁场中运动产生变化的电流；变化的电流经放大电路放大后通过扬声器的线圈2通电线圈2带动锥形纸盆在磁场中振动扬声器就发出声音根据以上原理下列说法正确的是 A、话筒将声信号转化为电信号，利用了磁场对电流有力的作用B、话筒将声信号转化为电信号，利用了电磁感应原理C、扬声器将电信号转化为声信号，利用了磁场对电流有力的作用D、扬声器将电信号转化为声信号，利用了电磁感应原理
5035,关于动能下列说法正确的是 A、质量大的物体动能一定大B、速度大的物体动能一定大C、质量相同的两个物体，速度大的动能大D、速度相同的两个物体，质量大的动能大
5038,如图是某手机电池的铭牌其中“容量：800mAh”反映的是该电池的最大 A、电流B、电荷量C、电能D、化学能
5040,关于图17所示的四种情景下列说法中正确的是 A、图甲为使杠杆水平平衡，可将平衡螺母向左调B、图乙托里拆利实验的玻璃管倾斜放置时，管内的水银柱高度仍为760mmC、图丙铅块紧压在一起后能吊住重物，说明分子间存在引力D、图丁向饮料管A中吹气时，饮料管B中的液面会下降
5041,下列说法正确的是 A、炎热的夏天，自来水管周围“出汗”是自来水管向外渗水形成的B、寒冷的冬天，玻璃上的“冰花”是室外水蒸气变成小冰晶凝结在玻璃上形成的C、用高压锅煮饭，饭熟得快，是因为高压锅内气压大、水的沸点高D、在一定的温度下，压缩氢气的体积可以使它液化
5042,日常生活中“热”字的出现频率很高但包含的物理意义却不同下列现象中“热”字的含义为“温度高”的是 A、趁热打铁B、摩擦生热C、天气炎热D、忽冷忽热
5043,关于安全用电下列做法错误的是 A、在高压线附近的空地上放风筝B、发生触电事故时，首先切断电源C、家中空气开关跳闸后应该马上将其闭合D、使用测电笔时手指必须接触笔尖金属体
5044,如图11所示①②③④有的能说明近视眼或远视眼的成像过程有的能说明近视眼或远视眼的矫正方法下列判断中正确的是 A、图①能说明远视眼的成像过程，图③能说明远视眼的矫正方法B、图②能说明远视眼的成像过程，图④能说明远视眼的矫正方法C、图①能说明近视眼的成像过程，图③能说明近视眼的矫正方法D、图②能说明近视眼的成像过程，图④能说明近视眼的矫正方法
5046,小华学习浮力知识时他使用：弹簧测力计、细线、正方体物体A、柱形容器、水和盐水做了如图13所示的一系列实验下列说法中正确的是 A、由图13甲、乙可知，物体A下表面受到的水的压力为0.4NB、由图13甲、乙、丁可知，浮力的大小跟液体的密度有关C、由图13甲、乙、丙可知，浮力的大小跟物体排开液体的体积有关D、若将物体A从图13丁中的盐水中取出，则盐水对容器底部的压力减小1.2N
5049,在图15所示实验中利用到流体压强与流速的关系的是 A、甲图中，针筒向里推，细管口有水流喷出B、乙图中，向中间吹气，两只乒乓球向中间靠拢C、丙图中，向笔管里吹气，细管口有水流喷出D、丁图中，向中间吹气，两张纸向中间靠拢
5051,下列说法正确的是 A、电路两端有电压，电路中可能没有电流B、导体容易导电，是因为导体中有大量的自由电荷C、规定负电荷定向移动的方向为电流方向D、导体的电阻由它两端的电压和通过它的电流决定
5052,下列说法正确的是 A、奥斯特实验说明电流周围存在磁场B、只要将小磁针放在通电直导线附近，小磁针一定会发生偏转C、通电直导线中电流方向改变了，但磁场方向不会改变D、通电导体周围某点的磁场方向，可以用放在该点可自由旋转的小磁针来判断
5053,下列关于图14验电器的说法中正确的是 A、验电器可以检验物体是否带电B、验电器的金属箔片张开是由于同种电荷相互排斥的结果C、验电器的金属箔片张角变大说明所带电荷减少D、验电器的金属箔片未张开时，说明两箔片带有异种电荷
5054,下列说法正确的是 A、做匀速圆周运动的物体加速度为零B、做变速圆周运动的物体加速度不为零C、做匀速圆周运动和变速圆周运动的物体的加速度都为零D、做匀速圆周运动和变速圆周运动的物体的加速度都不为零
