1,即使在0℃以下的冬天室外冰冻的衣服也能晾干在此过程中需要 A、<p>吸热</p>B、<p>放热</p>C、<p>不吸热液不放热</p>D、<p>先吸热后放热</p>
2,下列物态变化中与凝华过程具有相同的吸放热特点的是 A、升华B、熔化C、液化D、汽化
3,冬天早晨有时会看到草上出现霜下列对霜的形成过程的说法中正确的是 A、空气中的水蒸气凝华成固态的霜B、空气中的水蒸气液化成液态的霜C、空气凝华成固态的霜D、空气液化成液态的霜
4,下列实例中为了加快蒸发的是 A、把湿衣服晾在通风向阳处B、给盛有饮料的瓶子加盖C、用地膜覆盖农田D、把新鲜的樱桃装入保鲜盒
5,小明根据下列表中的数据得出以下四个结论其中正确的是 A、在标准大气压下，酒精在－120℃时是固态B、南极冬季气温一般在－40℃以下，在南极测量气温应选择水银温度计C、可以用酒精温度计测沸水的温度D、质量相同的水和酒精吸收相同的热量，水升高的温度高
6,图2所示的四个物态变化实例中属于升华现象的是 A、AB、BC、CD、D
7,图1所示的四种自然现象的形成属于液化的是 A、AB、BC、CD、D
8,物理学中研究的物理量不能直接测量时常常把它们转换成其他可测量的物理量来进行研究这种方法称为转换法图14所示的四个实验中没有利用转换法的是 A、AB、BC、CD、D
9,用湿抹布擦过的黑板过会儿变干了这一现象是 A、汽化B、凝固C、液化D、升华
10,医生为病人检查牙齿时拿一个带把的金属小镜子在酒精灯上烧一烧然后再放入病人的口腔中这样做的主要目的是 A、给小镜子消毒B、使小镜子升温，防止口中空气液化C、使小镜子升温，防止口中水蒸气液化D、使小镜子升温，防止口中水蒸气凝固
11,在透明塑料袋中滴入几滴酒精将袋挤瘪排尽袋中空气后把口扎紧然后放入80℃以上的热水中过一会儿塑料袋鼓起；从热水中拿出塑料袋过一会儿 A、塑料袋仍然鼓起，其中的酒精液化了B、塑料袋仍然鼓起，其中的酒精汽化了C、塑料袋又瘪了，其中的酒精汽化了D、塑料袋又瘪了，其中的酒精液化了
12,我国发射的“神舟”飞船返回舱的表面有一层叫做“烧蚀层”的物质它可以在返回大气层时保护返回舱不因高温而烧毁除了它的隔热性能好以外烧蚀层能起到这种作用的最主要原因是 A、它的硬度大，高温下不会损坏B、它在升华时放出了大量的热C、它在熔化和汽化时吸收了大量的热D、它把热辐射到宇宙空间
13,从冰箱内取出的冰棍周围会弥漫着“白气”；水烧开后水壶嘴会喷出“白气”下列分析正确的是 A、冰棍周围的“白气”是冰熔化成的小水珠B、这两种情况的“白气”都是水蒸气C、壶嘴喷出的“白气”是壶嘴喷出的水蒸气液化成的小水珠D、这两种情况的“白气”都是空气中原来的水蒸气液化而成的小水珠
14,生活中常把碗放在大锅内的水中蒸食物碗与锅底不接触如图所示当锅里的水沸腾以后碗中的汤将 A、同时沸腾B、不会沸腾，汤的温度总是低于水的沸点C、稍后沸腾D、不会沸腾，汤的温度能够达到水的沸点
15,下列说法中正确的是 A、固态金属熔化和液态金属凝固的过程中，温度均保持不变B、物体吸收热量后，温度一定升高C、液体温度达到其沸点就一定能沸腾D、任何情况下冰的温度一定低于0℃
16,下列过程中属于汽化过程的是 A、拿出冰柜的饮料瓶外出现的水珠B、绕在半山腰的云雾C、春天早晨操场边树叶上的露珠D、身上的汗水变干了
17,下表为几种物质在1个标准大气压下的熔点和沸点下列说法正确的是 A、铁在1800℃时处于固液共存状态B、白炽灯的灯丝用金属钨，是由于钨的熔点高C、能用酒精温度计测量沸水的温度D、用水银温度计可以测量－52.3℃的气温
18,在如图所示的四个物态变化的实例中属于液化现象的是 A、初春，湖面上冰化成“水”B、盛夏，草叶上形成“露珠”C、深秋，枫叶上形成“霜”D、严冬，树枝上形成“雾凇”
19,在敞口的铝锅中烧水水沸腾后再用猛火继续加热（水未被烧干）这时 A、水温继续升高B、水因蒸发要吸热，使水温降低C、铝的熔点低于猛火的温度，铝锅会被烧坏D、水温保持不变，水蒸气不断增加
20,北方的冬天人在户外时口鼻周围会冒“白气”关于“白气”的形成下列说法正确的是 A、人体周围的水汽化形成的水蒸气B、人呼出的水汽化形成的水蒸气C、人体周围的水蒸气液化形成的小液滴D、人呼出的水蒸气液化形成的小液滴
21,.“鸳鸯火锅”是用金属片将锅的内部空间隔成两部分一边放清汤卤一边放红汤卤清汤卤和红汤卤的质量、主要成分及初温几乎相同但红汤卤一侧浮着一层具有麻辣风味的油而清汤卤则没有小红在使用这种火锅时发现两边的加热情况相同但红汤卤一侧首先沸腾则下列说法不正确的是 A、.红汤卤比清汤卤吸收相同的热量，温度上升的快B、红汤卤液面上方有一层油，能够减少热量的散失C、红汤卤首先沸腾的主要原因是红汤卤的热量散失少D、红汤卤首先沸腾的主要原因是红汤卤的沸点比清汤卤的低
22,无论是严冬还是酷暑在使用冷暖空调的房间窗户玻璃表面都可能会出现小水珠下列说法正确的是 A、夏天，小水珠出现在玻璃的内表面，冬天，小水珠出现在玻璃的外表面B、夏天，小水珠出现在玻璃的外表面，冬天，小水珠出现在玻璃的内表面C、无论冬夏，小水珠都出现在玻璃的内表面D、无论冬夏，小水珠都出现在玻璃的外表面
23,下列实例中为了加快蒸发的是 A、将湿衣服晾在通风向阳处B、把新鲜的蔬菜装入保鲜袋中C、洗澡后用浴巾包裹身体D、给播种后的农田覆盖地膜
24,用久了的白炽灯泡会蒙上一层浅浅的黑色这是因为钨丝受热时升华产生了钨的另一种形态这种形态的钨在灯泡内壁上又发生凝华形成一层浅浅的黑色钨受热升华时产生的形态是 A、液态B、气态C、固态D、各种状态共存
25,即使在0℃以下的冬天室外冰冻的衣服也能晾干在此过程中需要 A、吸热B、放热C、不吸热也不放热D、先吸热后放热
